OrderNumber,OrderDate,Customer_Name_Index,Channel,Currency_Code,Warehouse_Code,Delivery_Regoin_index,Product_Index,Product_Quantity,Unit_Price,Line_Total,Total_Unit_Cost
SO - 001078,9/21/2021,21,Distributor,USD,NXH382,653,2,13,2084.57,27099.41,3555.47
SO - 001079,3/2/2022,22,Export,USD,FLR025,216,4,7,3191.25,22338.75,2930.87
SO - 001080,12/26/2021,17,Export,USD,FLR025,730,13,11,2676.57,29442.27,3862.86
SO - 001081,10/4/2021,4,Wholesale,USD,NXH382,134,30,9,2735.91,24623.19,3230.59
SO - 001082,10/12/2021,12,Distributor,USD,AXW291,855,10,10,1008.61,10086.1,1323.31
SO - 001083,1/19/2021,4,Export,USD,GUT930,203,26,11,717.42,7891.62,1035.39
SO - 001084,2/4/2021,5,Wholesale,USD,AXW291,686,29,5,1239.95,6199.75,813.41
SO - 001085,4/7/2022,7,Export,USD,FLR025,407,27,9,3930.95,35378.55,4641.7
SO - 001086,2/6/2022,12,Export,USD,NXH382,871,11,2,2839.53,5679.06,745.1
SO - 001087,4/1/2022,16,Distributor,USD,AXW291,513,26,15,4181.77,62726.55,8229.79
SO - 001088,2/8/2022,22,Wholesale,USD,GUT930,170,9,9,565.52,5089.68,667.77
SO - 001089,12/12/2021,17,Export,USD,AXW291,843,27,3,299.63,898.89,117.94
SO - 001090,2/15/2022,1,Wholesale,USD,NXH382,750,21,12,4346.19,52154.28,6842.69
SO - 001091,10/2/2021,19,Export,USD,NXH382,768,24,2,2093.15,4186.3,549.25
SO - 001092,2/25/2021,4,Wholesale,USD,NXH382,614,15,5,2696.06,13480.3,1768.63
SO - 001093,11/13/2021,13,Wholesale,USD,FLR025,952,4,14,154.26,2159.64,283.35
SO - 001094,7/14/2021,19,Export,USD,FLR025,22,6,2,3493.1,6986.2,916.6
SO - 001095,7/3/2021,12,Export,USD,AXW291,710,23,14,1673.93,23435.02,3074.7
SO - 001096,1/28/2021,13,Export,USD,GUT930,525,13,7,2036.2,14253.4,1870.06
SO - 001097,8/9/2021,16,Export,USD,NXH382,233,6,13,730.45,9495.85,1245.87
SO - 001098,11/14/2021,1,Export,USD,FLR025,998,28,3,979.91,2939.73,385.7
SO - 001099,9/23/2021,19,Wholesale,USD,NXH382,772,23,14,1945.71,27239.94,3573.91
SO - 001100,7/31/2021,20,Distributor,USD,AXW291,798,1,11,813.04,8943.44,1173.39
SO - 001101,1/2/2022,20,Export,USD,AXW291,828,9,3,1923.75,5771.25,757.19
SO - 001102,8/2/2021,23,Export,USD,GUT930,753,2,8,4381.46,35051.68,4598.82
SO - 001103,11/30/2021,24,Wholesale,USD,AXW291,996,28,11,1029.7,11326.7,1486.07
SO - 001104,2/26/2021,25,Export,USD,NXH382,637,16,13,3519.88,45758.44,6003.55
SO - 001105,1/24/2021,2,Export,USD,GUT930,436,17,13,4224.33,54916.29,7205.07
SO - 001106,4/4/2021,24,Distributor,USD,GUT930,772,21,12,2308.23,27698.76,3634.11
SO - 001107,3/24/2021,16,Distributor,USD,AXW291,336,20,7,4302.73,30119.11,3951.66
SO - 001108,1/6/2021,14,Distributor,USD,NXH382,587,26,12,1747.01,20964.12,2750.51
SO - 001109,11/8/2021,4,Distributor,USD,NXH382,713,3,15,628.11,9421.65,1236.13
SO - 001110,9/8/2021,13,Distributor,USD,AXW291,206,20,9,4428.54,39856.86,5229.26
SO - 001111,4/14/2021,6,Wholesale,USD,GUT930,171,15,14,4542.96,63601.44,8344.57
SO - 001112,4/27/2022,7,Export,USD,GUT930,644,9,6,140.83,844.98,110.86
SO - 001113,1/19/2021,20,Wholesale,USD,FLR025,671,24,7,2726.82,19087.74,2504.33
SO - 001114,8/2/2021,20,Export,USD,AXW291,382,23,1,4527.8,4527.8,594.05
SO - 001115,2/24/2021,25,Wholesale,USD,FLR025,361,4,12,884.97,10619.64,1393.31
SO - 001116,10/5/2021,7,Wholesale,USD,GUT930,890,30,10,3399.15,33991.5,4459.72
SO - 001117,1/13/2022,25,Wholesale,USD,AXW291,179,13,2,1194.71,2389.42,313.49
SO - 001118,3/27/2022,12,Wholesale,USD,GUT930,440,24,9,4086.49,36778.41,4825.36
SO - 001119,3/7/2022,20,Wholesale,USD,FLR025,721,28,4,890.56,3562.24,467.37
SO - 001120,6/23/2021,23,Export,USD,FLR025,18,25,1,980.58,980.58,128.65
SO - 001121,2/5/2021,13,Export,USD,GUT930,299,28,5,2095.86,10479.3,1374.89
SO - 001122,9/20/2021,12,Distributor,USD,FLR025,65,27,12,4029.92,48359.04,6344.75
SO - 001123,3/31/2022,12,Wholesale,USD,FLR025,112,8,3,3282.07,9846.21,1291.83
SO - 001124,12/31/2021,3,Export,USD,FLR025,26,7,5,4142.03,20710.15,2717.19
SO - 001125,10/20/2021,13,Export,USD,GUT930,194,26,2,3753.31,7506.62,984.88
SO - 001126,8/8/2021,2,Export,USD,AXW291,562,5,2,1288.1,2576.2,338
SO - 001127,2/13/2022,8,Distributor,USD,NXH382,14,21,9,3306.68,29760.12,3904.56
SO - 001128,4/11/2021,3,Export,USD,FLR025,590,25,12,3532.89,42394.68,5562.22
SO - 001129,3/17/2022,17,Distributor,USD,FLR025,222,21,14,2951.09,41315.26,5420.6
SO - 001130,5/6/2021,1,Export,USD,NXH382,969,12,14,4192.22,58691.08,7700.33
SO - 001131,2/11/2021,17,Export,USD,FLR025,475,27,1,2776.62,2776.62,364.3
SO - 001132,2/1/2022,16,Export,USD,AXW291,25,4,5,4410.15,22050.75,2893.08
SO - 001133,5/20/2021,3,Export,USD,NXH382,5,5,10,3390.92,33909.2,4448.92
SO - 001134,3/22/2021,24,Wholesale,USD,NXH382,962,29,4,1496.13,5984.52,785.18
SO - 001135,6/21/2021,6,Wholesale,USD,NXH382,45,30,7,1481.5,10370.5,1360.62
SO - 001136,1/19/2021,2,Wholesale,USD,FLR025,37,10,9,2550.15,22951.35,3011.24
SO - 001137,2/15/2021,19,Wholesale,USD,AXW291,702,1,14,687.78,9628.92,1263.32
SO - 001138,3/25/2021,21,Wholesale,USD,NXH382,311,16,14,3087.88,43230.32,5671.86
SO - 001139,1/6/2021,17,Export,USD,NXH382,997,29,14,4277.46,59884.44,7856.9
SO - 001140,3/12/2022,5,Distributor,USD,GUT930,971,25,11,1116.4,12280.4,1611.2
SO - 001141,10/2/2021,24,Distributor,USD,GUT930,806,14,14,1956.6,27392.4,3593.91
SO - 001142,5/2/2021,24,Distributor,USD,AXW291,999,8,11,4644.21,51086.31,6702.58
SO - 001143,5/14/2021,21,Wholesale,USD,AXW291,914,4,2,4308,8616,1130.43
SO - 001144,2/3/2022,2,Wholesale,USD,FLR025,192,10,6,759.5,4557,597.88
SO - 001145,3/12/2021,14,Distributor,USD,NXH382,463,24,7,4484.59,31392.13,4118.68
SO - 001146,4/26/2022,13,Export,USD,GUT930,775,28,7,595.36,4167.52,546.78
SO - 001147,12/2/2021,1,Export,USD,FLR025,83,28,9,1896.38,17067.42,2239.26
SO - 001148,9/30/2021,6,Distributor,USD,FLR025,648,27,4,3776.09,15104.36,1981.71
SO - 001149,3/2/2022,20,Distributor,USD,FLR025,354,8,7,2846.9,19928.3,2614.61
SO - 001150,7/26/2021,5,Distributor,USD,FLR025,283,7,13,4262.67,55414.71,7270.47
SO - 001151,1/21/2022,25,Wholesale,USD,GUT930,977,11,15,467.15,7007.25,919.36
SO - 001152,7/1/2021,14,Wholesale,USD,NXH382,949,16,15,4307.79,64616.85,8477.8
SO - 001153,9/10/2021,21,Export,USD,AXW291,928,25,6,3445.4,20672.4,2712.24
SO - 001154,7/24/2021,16,Export,USD,NXH382,814,7,13,1153.87,15000.31,1968.06
SO - 001155,7/14/2021,19,Wholesale,USD,AXW291,115,9,6,513.24,3079.44,404.03
SO - 001156,2/13/2022,6,Wholesale,USD,GUT930,898,25,5,3620.3,18101.5,2374.94
SO - 001157,1/30/2021,2,Wholesale,USD,NXH382,979,29,11,3386.58,37252.38,4887.55
SO - 001158,12/31/2021,15,Distributor,USD,AXW291,896,16,14,2975.06,41650.84,5464.63
SO - 001159,12/28/2021,8,Export,USD,FLR025,898,26,9,219.82,1978.38,259.57
SO - 001160,5/13/2022,7,Wholesale,USD,NXH382,313,6,9,1343.41,12090.69,1586.31
SO - 001161,5/7/2021,13,Export,USD,FLR025,947,10,11,2477.5,27252.5,3575.56
SO - 001162,11/21/2021,20,Wholesale,USD,NXH382,895,14,5,941.08,4705.4,617.35
SO - 001163,3/17/2021,14,Export,USD,GUT930,852,11,12,305.85,3670.2,481.53
SO - 001164,5/8/2021,13,Distributor,USD,GUT930,479,26,9,2847.09,25623.81,3361.87
SO - 001165,6/6/2021,4,Distributor,USD,NXH382,666,29,15,4438.12,66571.8,8734.29
SO - 001166,2/17/2021,23,Distributor,USD,AXW291,203,1,5,2765.98,13829.9,1814.5
SO - 001167,12/23/2021,22,Distributor,USD,AXW291,659,20,9,1189.57,10706.13,1404.66
SO - 001168,4/29/2021,12,Export,USD,GUT930,890,21,4,3129.13,12516.52,1642.18
SO - 001169,12/10/2021,16,Wholesale,USD,AXW291,843,10,11,3434.87,37783.57,4957.24
SO - 001170,6/14/2021,15,Wholesale,USD,GUT930,908,29,7,4139.18,28974.26,3801.45
SO - 001171,8/20/2021,17,Export,USD,AXW291,624,8,7,2618.04,18326.28,2404.43
SO - 001172,5/24/2021,22,Wholesale,USD,AXW291,157,19,2,3313.65,6627.3,869.51
SO - 001173,3/14/2022,13,Export,USD,AXW291,63,11,3,3769.76,11309.28,1483.79
SO - 001174,2/3/2021,20,Export,USD,AXW291,25,12,3,780.68,2342.04,307.28
SO - 001175,6/30/2021,18,Export,USD,AXW291,979,18,1,3273.65,3273.65,429.51
SO - 001176,7/10/2021,21,Wholesale,USD,NXH382,885,20,5,3848.85,19244.25,2524.87
SO - 001177,2/27/2022,22,Export,USD,NXH382,850,4,7,3181.13,22267.91,2921.57
SO - 001178,5/3/2022,8,Export,USD,FLR025,600,25,15,3501.47,52522.05,6890.95
SO - 001179,4/29/2021,8,Export,USD,NXH382,986,11,2,2289.36,4578.72,600.73
SO - 001180,12/5/2021,6,Distributor,USD,FLR025,382,9,3,2200.5,6601.5,866.12
SO - 001181,3/3/2021,9,Distributor,USD,GUT930,821,7,9,2486.24,22376.16,2935.77
SO - 001182,8/23/2021,5,Wholesale,USD,AXW291,529,12,3,702.49,2107.47,276.5
SO - 001183,3/10/2021,14,Distributor,USD,NXH382,357,22,5,1307.21,6536.05,857.54
SO - 001184,5/23/2021,10,Wholesale,USD,FLR025,635,22,12,2374.81,28497.72,3738.93
SO - 001185,3/3/2021,7,Export,USD,GUT930,35,15,2,2122.94,4245.88,557.06
SO - 001186,3/2/2022,14,Wholesale,USD,FLR025,227,10,1,3343.74,3343.74,438.7
SO - 001187,8/12/2021,13,Wholesale,USD,FLR025,282,20,7,4758.74,33311.18,4370.46
SO - 001188,4/13/2022,22,Wholesale,USD,NXH382,582,16,12,4198.37,50380.44,6609.96
SO - 001189,12/2/2021,9,Wholesale,USD,AXW291,818,3,5,986.13,4930.65,646.91
SO - 001190,1/25/2021,8,Export,USD,NXH382,342,6,1,1952.56,1952.56,256.18
SO - 001191,12/2/2021,16,Distributor,USD,NXH382,879,6,12,4830.79,57969.48,7605.65
SO - 001192,7/24/2021,19,Distributor,USD,GUT930,21,6,2,1351.95,2703.9,354.75
SO - 001193,4/17/2022,7,Distributor,USD,FLR025,319,10,9,4194.11,37746.99,4952.44
SO - 001194,5/3/2022,21,Export,USD,GUT930,226,30,12,2642.33,31707.96,4160.12
SO - 001195,5/22/2021,22,Distributor,USD,AXW291,877,27,4,658.08,2632.32,345.36
SO - 001196,5/31/2021,19,Export,USD,NXH382,971,25,4,1867.42,7469.68,980.03
SO - 001197,8/25/2021,3,Distributor,USD,AXW291,870,18,6,1599.75,9598.5,1259.33
SO - 001198,4/19/2022,20,Distributor,USD,FLR025,341,4,1,4546.78,4546.78,596.54
SO - 001199,10/24/2021,7,Distributor,USD,AXW291,785,2,15,1703.23,25548.45,3351.98
SO - 001200,1/27/2022,12,Wholesale,USD,AXW291,169,3,13,941.73,12242.49,1606.23
SO - 001201,3/10/2021,24,Export,USD,FLR025,840,8,15,821.93,12328.95,1617.57
SO - 001202,4/28/2021,20,Wholesale,USD,NXH382,832,27,5,3400.69,17003.45,2230.87
SO - 001203,6/15/2021,22,Wholesale,USD,FLR025,438,20,10,791.09,7910.9,1037.92
SO - 001204,1/13/2022,13,Distributor,USD,NXH382,646,29,4,3181.45,12725.8,1669.64
SO - 001205,2/3/2021,25,Distributor,USD,NXH382,928,22,4,1640.31,6561.24,860.84
SO - 001206,3/30/2022,15,Wholesale,USD,NXH382,590,28,5,2395.51,11977.55,1571.47
SO - 001207,7/7/2021,2,Distributor,USD,FLR025,430,13,3,3414.28,10242.84,1343.87
SO - 001208,3/23/2022,16,Distributor,USD,NXH382,962,4,8,1093.59,8748.72,1147.84
SO - 001209,7/26/2021,20,Export,USD,NXH382,102,30,8,3981.19,31849.52,4178.69
SO - 001210,6/21/2021,14,Wholesale,USD,GUT930,25,2,13,4383.32,56983.16,7476.25
SO - 001211,4/8/2021,13,Wholesale,USD,NXH382,766,10,4,3765.91,15063.64,1976.36
SO - 001212,9/25/2021,20,Wholesale,USD,NXH382,352,26,2,2919.22,5838.44,766.01
SO - 001213,2/19/2021,24,Distributor,USD,GUT930,663,6,15,2472.56,37088.4,4866.04
SO - 001214,3/24/2021,25,Export,USD,FLR025,323,23,5,4882.32,24411.6,3202.83
SO - 001215,12/20/2021,11,Distributor,USD,FLR025,350,10,10,525.73,5257.3,689.76
SO - 001216,1/11/2022,1,Distributor,USD,NXH382,525,21,1,4949.65,4949.65,649.4
SO - 001217,3/20/2022,14,Wholesale,USD,FLR025,15,28,5,2271,11355,1489.79
SO - 001218,2/2/2021,3,Export,USD,GUT930,272,30,5,3322.73,16613.65,2179.73
SO - 001219,6/13/2021,15,Export,USD,FLR025,491,15,6,2965.02,17790.12,2334.08
SO - 001220,7/10/2021,25,Distributor,USD,AXW291,9,13,1,4138.66,4138.66,543
SO - 001221,3/4/2022,23,Export,USD,GUT930,724,11,10,4766.67,47666.7,6253.92
SO - 001222,4/23/2021,5,Wholesale,USD,AXW291,439,10,1,2468.9,2468.9,323.92
SO - 001223,7/20/2021,21,Export,USD,FLR025,906,27,12,833.03,9996.36,1311.53
SO - 001224,11/20/2021,21,Export,USD,GUT930,371,24,9,2689.4,24204.6,3175.67
SO - 001225,2/3/2022,14,Distributor,USD,GUT930,849,5,7,4817.61,33723.27,4424.53
SO - 001226,1/28/2021,6,Wholesale,USD,NXH382,978,6,10,4297.17,42971.7,5637.93
SO - 001227,3/10/2022,14,Wholesale,USD,AXW291,151,7,4,4413.38,17653.52,2316.16
SO - 001228,11/15/2021,22,Wholesale,USD,FLR025,662,9,11,753.66,8290.26,1087.69
SO - 001229,5/16/2022,23,Distributor,USD,AXW291,782,12,13,2341.84,30443.92,3994.27
SO - 001230,11/3/2021,1,Distributor,USD,AXW291,462,6,1,2042.01,2042.01,267.91
SO - 001231,3/6/2022,2,Export,USD,NXH382,728,17,4,2062.5,8250,1082.41
SO - 001232,12/12/2021,14,Export,USD,NXH382,988,8,2,2881,5762,755.98
SO - 001233,3/1/2022,13,Distributor,USD,FLR025,805,9,14,2093.66,29311.24,3845.66
SO - 001234,2/8/2022,16,Distributor,USD,AXW291,254,28,4,3479.98,13919.92,1826.31
SO - 001235,5/27/2021,2,Distributor,USD,AXW291,239,6,15,1827.68,27415.2,3596.9
SO - 001236,9/7/2021,6,Export,USD,NXH382,419,14,10,524.19,5241.9,687.74
SO - 001237,3/16/2022,1,Export,USD,AXW291,590,6,15,2894.8,43422,5697.01
SO - 001238,2/25/2021,25,Wholesale,USD,GUT930,626,23,11,3870.87,42579.57,5586.48
SO - 001239,7/16/2021,16,Distributor,USD,FLR025,630,19,3,4271,12813,1681.08
SO - 001240,4/18/2022,11,Wholesale,USD,FLR025,420,9,12,2156.25,25875,3394.83
SO - 001241,6/1/2021,12,Distributor,USD,AXW291,720,7,10,2050.79,20507.9,2690.66
SO - 001242,3/17/2022,19,Wholesale,USD,GUT930,985,26,13,1789.35,23261.55,3051.94
SO - 001243,7/29/2021,25,Export,USD,NXH382,947,5,14,3808.01,53312.14,6994.61
SO - 001244,4/3/2022,11,Distributor,USD,NXH382,905,27,9,1412.43,12711.87,1667.81
SO - 001245,6/19/2021,19,Export,USD,NXH382,431,29,10,4328.32,43283.2,5678.8
SO - 001246,2/9/2022,23,Wholesale,USD,NXH382,471,25,5,2533.41,12667.05,1661.93
SO - 001247,9/13/2021,3,Wholesale,USD,GUT930,158,8,13,1597.7,20770.1,2725.06
SO - 001248,7/24/2021,25,Wholesale,USD,FLR025,101,17,11,4617.29,50790.19,6663.72
SO - 001249,9/19/2021,12,Wholesale,USD,GUT930,776,14,9,942.61,8483.49,1113.04
SO - 001250,1/3/2022,4,Export,USD,GUT930,244,26,8,2744.92,21959.36,2881.09
SO - 001251,3/4/2021,14,Distributor,USD,NXH382,307,28,12,2601.39,31216.68,4095.66
SO - 001252,4/10/2021,3,Export,USD,GUT930,572,3,13,1728.74,22473.62,2948.56
SO - 001253,4/10/2021,17,Distributor,USD,FLR025,421,17,8,2241.38,17931.04,2352.57
SO - 001254,6/26/2021,15,Export,USD,FLR025,14,16,6,3099.26,18595.56,2439.76
SO - 001255,9/10/2021,6,Export,USD,FLR025,242,19,1,3741.2,3741.2,490.85
SO - 001256,3/31/2022,13,Distributor,USD,NXH382,139,21,5,4309.95,21549.75,2827.35
SO - 001257,3/16/2021,13,Export,USD,NXH382,472,15,15,4046.19,60692.85,7962.96
SO - 001258,5/11/2021,22,Wholesale,USD,FLR025,796,26,3,999.03,2997.09,393.22
SO - 001259,5/1/2022,9,Export,USD,FLR025,91,6,2,1410.02,2820.04,369.99
SO - 001260,8/22/2021,22,Export,USD,NXH382,898,7,1,437.99,437.99,57.46
SO - 001261,3/31/2022,14,Wholesale,USD,GUT930,722,28,14,2878.09,40293.26,5286.52
SO - 001262,1/21/2021,2,Distributor,USD,AXW291,46,2,3,825.23,2475.69,324.81
SO - 001263,2/6/2022,15,Export,USD,AXW291,378,27,12,3275.31,39303.72,5156.69
SO - 001264,1/15/2021,3,Wholesale,USD,FLR025,572,20,12,2310.25,27723,3637.29
SO - 001265,7/14/2021,12,Distributor,USD,AXW291,334,26,4,1577.45,6309.8,827.85
SO - 001266,6/2/2021,18,Export,USD,FLR025,22,20,9,2014.01,18126.09,2378.16
SO - 001267,1/3/2022,22,Distributor,USD,AXW291,37,27,15,3712.36,55685.4,7305.98
SO - 001268,8/4/2021,16,Export,USD,FLR025,167,19,5,3245.75,16228.75,2129.23
SO - 001269,4/23/2022,9,Export,USD,AXW291,541,12,5,214.56,1072.8,140.75
SO - 001270,10/6/2021,24,Export,USD,NXH382,425,6,8,1113.63,8909.04,1168.88
SO - 001271,8/2/2021,13,Wholesale,USD,FLR025,578,23,11,1837.97,20217.67,2652.58
SO - 001272,1/5/2021,19,Distributor,USD,AXW291,729,2,10,1605.66,16056.6,2106.64
SO - 001273,11/28/2021,20,Distributor,USD,FLR025,834,25,12,1688.15,20257.8,2657.84
SO - 001274,3/1/2022,7,Wholesale,USD,AXW291,443,12,13,1632.23,21218.99,2783.95
SO - 001275,4/1/2022,13,Distributor,USD,FLR025,564,28,15,2929.5,43942.5,5765.3
SO - 001276,5/2/2022,23,Wholesale,USD,GUT930,486,2,6,1462.42,8774.52,1151.23
SO - 001277,6/7/2021,15,Export,USD,NXH382,375,10,15,3311.53,49672.95,6517.14
SO - 001278,6/27/2021,23,Distributor,USD,FLR025,670,21,6,2076.83,12460.98,1634.89
SO - 001279,5/12/2022,21,Wholesale,USD,AXW291,752,20,15,4559.92,68398.8,8973.99
SO - 001280,8/24/2021,5,Distributor,USD,AXW291,824,7,4,1190.91,4763.64,624.99
SO - 001281,1/4/2021,11,Distributor,USD,GUT930,475,6,3,2129.79,6389.37,838.29
SO - 001282,4/26/2021,2,Export,USD,FLR025,164,13,10,863.05,8630.5,1132.33
SO - 001283,2/9/2022,2,Export,USD,GUT930,930,23,11,956.51,10521.61,1380.45
SO - 001284,3/26/2021,4,Distributor,USD,GUT930,474,17,5,3310.1,16550.5,2171.44
SO - 001285,3/16/2021,10,Export,USD,AXW291,782,2,12,2965.36,35584.32,4668.7
SO - 001286,11/25/2021,17,Wholesale,USD,NXH382,134,29,10,3869.72,38697.2,5077.11
SO - 001287,6/1/2021,7,Wholesale,USD,FLR025,295,3,6,1859.02,11154.12,1463.43
SO - 001288,2/15/2021,16,Wholesale,USD,GUT930,693,2,9,2181.82,19636.38,2576.31
SO - 001289,2/18/2021,4,Export,USD,GUT930,996,16,4,2727.84,10911.36,1431.58
SO - 001290,5/27/2021,1,Wholesale,USD,GUT930,47,6,10,3156.92,31569.2,4141.91
SO - 001291,1/13/2021,2,Export,USD,FLR025,238,9,6,660.15,3960.9,519.67
SO - 001292,5/7/2022,2,Export,USD,NXH382,865,29,6,459.54,2757.24,361.75
SO - 001293,1/8/2022,14,Distributor,USD,GUT930,497,15,12,3447.49,41369.88,5427.77
SO - 001294,2/1/2022,20,Export,USD,AXW291,605,21,4,3033.86,12135.44,1592.18
SO - 001295,6/8/2021,11,Distributor,USD,FLR025,129,21,2,2663.99,5327.98,699.04
SO - 001296,1/28/2021,9,Export,USD,GUT930,513,8,14,2295.15,32132.1,4215.76
SO - 001297,5/5/2022,23,Wholesale,USD,NXH382,517,13,3,4777.37,14332.11,1880.39
SO - 001298,10/24/2021,7,Distributor,USD,AXW291,508,1,9,2117.12,19054.08,2499.91
SO - 001299,4/22/2021,21,Distributor,USD,NXH382,208,18,8,489.36,3914.88,513.64
SO - 001300,2/11/2022,8,Distributor,USD,NXH382,656,3,14,2782.28,38951.92,5110.53
SO - 001301,2/18/2021,6,Wholesale,USD,GUT930,294,21,10,2381.86,23818.6,3125.02
SO - 001302,9/27/2021,19,Distributor,USD,FLR025,314,26,13,1425.89,18536.57,2432.02
SO - 001303,9/27/2021,3,Distributor,USD,GUT930,96,27,4,4473.89,17895.56,2347.92
SO - 001304,2/11/2021,6,Export,USD,NXH382,180,14,2,2849.22,5698.44,747.64
SO - 001305,12/26/2021,21,Wholesale,USD,AXW291,754,26,1,3228.4,3228.4,423.57
SO - 001306,1/4/2021,18,Export,USD,NXH382,104,6,12,113.74,1364.88,179.07
SO - 001307,3/31/2021,23,Export,USD,NXH382,372,18,11,1062.23,11684.53,1533.02
SO - 001308,2/13/2021,5,Wholesale,USD,AXW291,773,19,10,1451.72,14517.2,1904.67
SO - 001309,3/7/2022,19,Distributor,USD,GUT930,287,26,2,1006.17,2012.34,264.02
SO - 001310,3/13/2022,17,Distributor,USD,AXW291,382,7,10,327.15,3271.5,429.22
SO - 001311,1/4/2021,16,Wholesale,USD,FLR025,54,15,7,711.75,4982.25,653.68
SO - 001312,11/28/2021,24,Distributor,USD,NXH382,708,24,13,2002.95,26038.35,3416.26
SO - 001313,3/10/2022,20,Wholesale,USD,NXH382,74,17,15,2447.47,36712.05,4816.66
SO - 001314,7/22/2021,23,Distributor,USD,NXH382,216,9,7,4509.37,31565.59,4141.44
SO - 001315,10/16/2021,11,Wholesale,USD,GUT930,952,17,10,882.42,8824.2,1157.74
SO - 001316,1/26/2022,18,Export,USD,AXW291,385,2,12,1118.73,13424.76,1761.34
SO - 001317,7/28/2021,9,Export,USD,NXH382,811,8,8,791.14,6329.12,830.39
SO - 001318,3/31/2022,22,Distributor,USD,NXH382,551,12,15,4014.8,60222,7901.19
SO - 001319,3/20/2021,2,Distributor,USD,NXH382,131,16,7,3786.29,26504.03,3477.36
SO - 001320,2/16/2022,17,Distributor,USD,NXH382,293,17,11,4180.1,45981.1,6032.77
SO - 001321,3/29/2022,14,Export,USD,GUT930,81,16,5,4623.13,23115.65,3032.8
SO - 001322,7/26/2021,3,Distributor,USD,FLR025,402,11,12,896.4,10756.8,1411.3
SO - 001323,9/11/2021,14,Wholesale,USD,FLR025,235,15,12,4016.34,48196.08,6323.37
SO - 001324,2/20/2021,25,Distributor,USD,FLR025,560,19,5,4058.35,20291.75,2662.3
SO - 001325,2/20/2021,4,Export,USD,GUT930,997,29,14,3337.43,46724.02,6130.24
SO - 001326,6/30/2021,6,Export,USD,NXH382,297,28,10,3737.53,37375.3,4903.68
SO - 001327,2/3/2022,24,Export,USD,NXH382,672,16,3,3834.27,11502.81,1509.18
SO - 001328,5/30/2021,24,Export,USD,AXW291,590,12,3,3239.86,9719.58,1275.22
SO - 001329,1/30/2021,19,Distributor,USD,AXW291,400,15,4,2815.71,11262.84,1477.7
SO - 001330,4/20/2021,16,Export,USD,FLR025,356,3,3,4008.45,12025.35,1577.74
SO - 001331,4/13/2021,18,Distributor,USD,AXW291,919,3,9,1215.67,10941.03,1435.47
SO - 001332,9/27/2021,20,Export,USD,AXW291,423,26,8,611.27,4890.16,641.59
SO - 001333,11/1/2021,4,Wholesale,USD,FLR025,972,26,1,2872.35,2872.35,376.86
SO - 001334,12/14/2021,8,Distributor,USD,FLR025,22,10,8,3902.51,31220.08,4096.11
SO - 001335,11/25/2021,9,Export,USD,FLR025,180,20,12,2262.67,27152.04,3562.38
SO - 001336,5/15/2022,17,Export,USD,FLR025,54,4,6,682.67,4096.02,537.4
SO - 001337,11/1/2021,6,Export,USD,AXW291,783,7,6,4190.26,25141.56,3298.6
SO - 001338,12/20/2021,15,Wholesale,USD,NXH382,819,27,6,4805.56,28833.36,3782.97
SO - 001339,1/1/2022,5,Distributor,USD,GUT930,276,1,1,3266.76,3266.76,428.6
SO - 001340,2/1/2022,22,Export,USD,GUT930,474,14,12,3914.68,46976.16,6163.32
SO - 001341,7/11/2021,17,Export,USD,FLR025,896,23,10,4994.89,49948.9,6553.35
SO - 001342,4/6/2022,4,Wholesale,USD,AXW291,748,30,7,4797.31,33581.17,4405.88
SO - 001343,5/10/2022,17,Distributor,USD,FLR025,948,11,6,2634.59,15807.54,2073.97
SO - 001344,6/6/2021,23,Export,USD,FLR025,986,1,15,1396.56,20948.4,2748.45
SO - 001345,10/4/2021,5,Wholesale,USD,NXH382,589,24,2,3351.38,6702.76,879.41
SO - 001346,10/29/2021,12,Distributor,USD,GUT930,428,1,12,3343.93,40127.16,5264.72
SO - 001347,12/10/2021,22,Wholesale,USD,GUT930,325,18,13,933.06,12129.78,1591.44
SO - 001348,11/29/2021,24,Distributor,USD,FLR025,160,23,6,4466.81,26800.86,3516.3
SO - 001349,5/28/2021,12,Wholesale,USD,AXW291,90,9,14,614.25,8599.5,1128.26
SO - 001350,12/21/2021,7,Wholesale,USD,FLR025,76,30,7,1545.76,10820.32,1419.64
SO - 001351,12/22/2021,20,Distributor,USD,FLR025,866,16,7,1931.25,13518.75,1773.67
SO - 001352,12/8/2021,5,Export,USD,AXW291,433,7,1,471.09,471.09,61.81
SO - 001353,3/6/2022,19,Export,USD,FLR025,376,25,8,2002.48,16019.84,2101.82
SO - 001354,9/1/2021,7,Distributor,USD,AXW291,755,27,13,1690.49,21976.37,2883.32
SO - 001355,3/31/2021,10,Distributor,USD,NXH382,41,20,10,932.62,9326.2,1223.61
SO - 001356,2/21/2021,3,Export,USD,FLR025,84,20,5,1174.08,5870.4,770.2
SO - 001357,2/18/2021,19,Distributor,USD,AXW291,102,16,15,2106.86,31602.9,4146.33
SO - 001358,1/20/2022,10,Distributor,USD,AXW291,728,20,1,411.3,411.3,53.96
SO - 001359,4/21/2021,17,Export,USD,NXH382,319,18,11,2341.46,25756.06,3379.22
SO - 001360,8/13/2021,24,Wholesale,USD,NXH382,489,11,6,759.12,4554.72,597.58
SO - 001361,8/2/2021,1,Export,USD,FLR025,805,26,5,2436.52,12182.6,1598.37
